,amenity_type,coordinates,county
2976,Restaurant,"(-96.265885, 30.564716299999997)",Brazos
2977,Restaurant,"(-96.34360716577568, 30.635497316489193)",Brazos
2978,Restaurant,"(-96.3543427894389, 30.63448117556941)",Brazos
2979,Restaurant,"(-96.35384689152191, 30.633340129882193)",Brazos
2980,Restaurant,"(-96.35650274961075, 30.64015886647582)",Brazos
2981,Restaurant,"(-96.2936541376411, 30.59377953109935)",Brazos
2982,Restaurant,"(-96.3568217034152, 30.640945238136545)",Brazos
2983,Restaurant,"(-96.33127103333335, 30.59258084800699)",Brazos
2984,Restaurant,"(-96.32140323740869, 30.581174445770383)",Brazos
2985,Restaurant,"(-96.3391123487597, 30.62575963344586)",Brazos
2986,Restaurant,"(-96.33778742368693, 30.630679692245703)",Brazos
2987,Restaurant,"(-96.26268256114864, 30.55209505193872)",Brazos
2988,Restaurant,"(-96.29562978914362, 30.66029664576714)",Brazos
2989,Restaurant,"(-96.26167789625111, 30.554506615492567)",Brazos
2990,Restaurant,"(-96.30285908709365, 30.62762790562776)",Brazos
2991,Restaurant,"(-96.37007019273481, 30.67591183193551)",Brazos
2992,Restaurant,"(-96.30472498805443, 30.66268572705595)",Brazos
2993,Restaurant,"(-96.33364310689424, 30.629560206865538)",Brazos
2994,Restaurant,"(-96.35860466302593, 30.589928220118495)",Brazos
2995,Restaurant,"(-96.3436385155663, 30.6206585577392)",Brazos
2996,Restaurant,"(-96.37033654805451, 30.66926721986223)",Brazos
2997,Restaurant,"(-96.37184330591053, 30.66427356184571)",Brazos
2998,Restaurant,"(-96.32896999867543, 30.63387296171734)",Brazos
2999,Restaurant,"(-96.30125324969163, 30.534627694217082)",Brazos
3000,Restaurant,"(-96.3009413769972, 30.53206809067867)",Brazos
3001,Restaurant,"(-96.35723648403395, 30.698389708147495)",Brazos
3002,Restaurant,"(-96.34700721602961, 30.63748603785409)",Brazos
3003,Restaurant,"(-96.32586872489479, 30.635534584364468)",Brazos
3004,Restaurant,"(-96.37335696659211, 30.67631589425873)",Brazos
3005,Restaurant,"(-96.47286114860597, 30.729931476178294)",Brazos
3006,Restaurant,"(-96.37857550751147, 30.659807181512274)",Brazos
3007,Restaurant,"(-96.26089505619488, 30.553940529349596)",Brazos
3008,Restaurant,"(-96.26501097621185, 30.555937525769583)",Brazos
3009,Restaurant,"(-96.25946717446665, 30.555791828973796)",Brazos
3010,Restaurant,"(-96.28913680235746, 30.5993642844897)",Brazos
3011,Restaurant,"(-96.26640874591125, 30.565055384054116)",Brazos
3012,Restaurant,"(-96.27615870898211, 30.654151154877894)",Brazos
3013,Restaurant,"(-96.3413457762242, 30.67126890885306)",Brazos
3014,Restaurant,"(-96.28234389966723, 30.648995447888115)",Brazos
3015,Restaurant,"(-96.29297218050064, 30.59475478420619)",Brazos
3016,Restaurant,"(-96.3310042, 30.6597261)",Brazos
3017,Restaurant,"(-96.330373, 30.6603203)",Brazos
3018,Restaurant,"(-96.3345708, 30.6507996)",Brazos
3019,Restaurant,"(-96.2985686, 30.5980294)",Brazos
3020,Restaurant,"(-96.3158779, 30.612119)",Brazos
3021,Restaurant,"(-96.3453129, 30.6187406)",Brazos
3022,Restaurant,"(-96.3234011, 30.6181365)",Brazos
3023,Restaurant,"(-96.3174916, 30.6393082)",Brazos
3024,Restaurant,"(-96.3453713, 30.6186747)",Brazos
3025,Restaurant,"(-96.3135296, 30.6398554)",Brazos
3026,Restaurant,"(-96.3206887, 30.6159112)",Brazos
3027,Restaurant,"(-96.3387408, 30.587644)",Brazos
3028,Restaurant,"(-96.3735779, 30.6739066)",Brazos
3029,Restaurant,"(-96.2618986, 30.5613868)",Brazos
3030,Restaurant,"(-96.3392964, 30.6039458)",Brazos
3031,Restaurant,"(-96.2572591, 30.5606816)",Brazos
3032,Restaurant,"(-96.3440989, 30.6171266)",Brazos
3033,Restaurant,"(-96.3318757, 30.6591804)",Brazos
3034,Restaurant,"(-96.3099918, 30.5713742)",Brazos
3035,Restaurant,"(-96.3004494, 30.5975993)",Brazos
3036,Restaurant,"(-96.3378426, 30.6226768)",Brazos
3037,Restaurant,"(-96.3379326, 30.6227465)",Brazos
3038,Restaurant,"(-96.2637514, 30.5671424)",Brazos
3039,Restaurant,"(-96.3278975, 30.6346155)",Brazos
3040,Restaurant,"(-96.3361609, 30.6155193)",Brazos
3041,Restaurant,"(-96.2927748647035, 30.59457596163718)",Brazos
3042,Restaurant,"(-96.28840461545175, 30.583705163776234)",Brazos
3043,Restaurant,"(-96.25786407318233, 30.56104237601725)",Brazos
3044,Restaurant,"(-96.34379011476801, 30.617166402957093)",Brazos
3045,Restaurant,"(-96.34408868901599, 30.619953062441713)",Brazos
3046,Restaurant,"(-96.3422387330284, 30.621778985916603)",Brazos
3047,Restaurant,"(-96.3419600024143, 30.622112164858873)",Brazos
3048,Restaurant,"(-96.3413399503168, 30.622344146378946)",Brazos
3049,Restaurant,"(-96.3418045752605, 30.622702519870945)",Brazos
3050,Restaurant,"(-96.37173769999998, 30.664873099999998)",Brazos
3051,Restaurant,"(-96.35122523680108, 30.642499127781683)",Brazos
3052,Restaurant,"(-96.33343790520922, 30.627914185183915)",Brazos
3053,Restaurant,"(-96.30947495580325, 30.570923311707897)",Brazos
3054,Restaurant,"(-96.31247575402298, 30.640374111426468)",Brazos
3055,Restaurant,"(-96.31261569989202, 30.640635202876027)",Brazos
3056,Restaurant,"(-96.31971212240589, 30.616276321053764)",Brazos
3057,Restaurant,"(-96.32149414999999, 30.6166187)",Brazos
3058,Restaurant,"(-96.32215247725527, 30.618548609539864)",Brazos
3059,Restaurant,"(-96.31778975391137, 30.63788986599637)",Brazos
3060,Restaurant,"(-96.33339209947019, 30.62858491668813)",Brazos
3061,Restaurant,"(-96.33302366206826, 30.626695607747127)",Brazos
3062,Restaurant,"(-96.33597725000001, 30.629220950000004)",Brazos
3063,Restaurant,"(-96.31626714583152, 30.616933156178185)",Brazos
3064,Restaurant,"(-96.31577325638341, 30.61724746472225)",Brazos
3065,Restaurant,"(-96.31391832614736, 30.618728031453266)",Brazos
3066,Restaurant,"(-96.3096291, 30.606229100000004)",Brazos
3067,Restaurant,"(-96.30980303348922, 30.607306873391344)",Brazos
3068,Restaurant,"(-96.35407405403726, 30.642534984135725)",Brazos
3069,Restaurant,"(-96.34977508362763, 30.646205359586446)",Brazos
3070,Restaurant,"(-96.34915043868644, 30.640449739748824)",Brazos
3071,Restaurant,"(-96.37000299875999, 30.670110356128646)",Brazos
3072,Restaurant,"(-96.37136341935903, 30.667421695668263)",Brazos
3073,Restaurant,"(-96.30842264311087, 30.607345083644514)",Brazos
3074,Restaurant,"(-96.31136314999999, 30.6096225)",Brazos
3075,Restaurant,"(-96.32987530789256, 30.66067090253354)",Brazos
3076,Restaurant,"(-96.37912773872503, 30.63400098165117)",Brazos
3077,Restaurant,"(-96.25879425000002, 30.55753165)",Brazos
3078,Restaurant,"(-96.258948, 30.561693799999997)",Brazos
3079,Restaurant,"(-96.26421794280864, 30.555418269059082)",Brazos
3080,Restaurant,"(-96.2628681, 30.556361599999995)",Brazos
3081,Restaurant,"(-96.26552966711648, 30.55213529053913)",Brazos
3082,Restaurant,"(-96.26482985028301, 30.56383035450232)",Brazos
3083,Restaurant,"(-96.30935800892868, 30.606469536115725)",Brazos
3084,Restaurant,"(-96.30687683255549, 30.608815126621163)",Brazos
3085,Restaurant,"(-96.31525705821201, 30.61369449016798)",Brazos
3086,Restaurant,"(-96.32729850663559, 30.66592006381491)",Brazos
3087,Restaurant,"(-96.3277691, 30.666159850000003)",Brazos
3088,Restaurant,"(-96.30106172793475, 30.59891943805771)",Brazos
3089,Restaurant,"(-96.30232134097609, 30.598469511542152)",Brazos
3090,Restaurant,"(-96.36960021578174, 30.674938944604694)",Brazos
3091,Restaurant,"(-96.33490062006466, 30.65137264667576)",Brazos
3092,Restaurant,"(-96.33514793483614, 30.65220776323177)",Brazos
3093,Restaurant,"(-96.30349815947682, 30.66178150892035)",Brazos
3094,Restaurant,"(-96.32398322673387, 30.5854885648437)",Brazos
3095,Restaurant,"(-96.3295836616363, 30.59043782075705)",Brazos
3096,Restaurant,"(-96.36913980000001, 30.677671200000002)",Brazos
3097,Restaurant,"(-96.33961943911578, 30.671392447919605)",Brazos
3098,Restaurant,"(-96.29851198221237, 30.598000643886422)",Brazos
3099,Restaurant,"(-96.36013179990935, 30.695328166635647)",Brazos
3100,Restaurant,"(-96.36155280958488, 30.695544235930104)",Brazos
3101,Restaurant,"(-96.36232736405104, 30.6948865389553)",Brazos
3102,Restaurant,"(-96.34045015000001, 30.6715443)",Brazos
3103,Restaurant,"(-96.30821670000002, 30.569734500000003)",Brazos
3104,Restaurant,"(-96.30395529350601, 30.60187146779133)",Brazos
3105,Fire_station,"(-96.35844225193017, 30.591722889922476)",Brazos
3106,Fire_station,"(-96.32920526551632, 30.632477902775126)",Brazos
3107,Fire_station,"(-96.32495694126601, 30.620388181355807)",Brazos
3108,Fire_station,"(-96.31049862895644, 30.616648466302344)",Brazos
3109,Fire_station,"(-96.37549500691551, 30.675406124882986)",Brazos
3110,Fire_station,"(-96.2830101172269, 30.564697201947073)",Brazos
3111,Fire_station,"(-96.39054183226571, 30.623250705153954)",Brazos
3112,Fire_station,"(-96.2493872421329, 30.567695645186944)",Brazos
3113,Fire_station,"(-96.49139477271193, 30.65163768363709)",Brazos
3114,Fire_station,"(-96.20284920000002, 30.467661399999997)",Brazos
3115,Fire_station,"(-96.30988494794066, 30.591870824529988)",Brazos
3116,Fire_station,"(-96.30251273664004, 30.535566236257004)",Brazos
3264,Hospital,"(-97.65491092069736, 29.674055477068197)",Caldwell
3265,Hospital,"(-97.65476606002967, 29.673063276623278)",Caldwell
3266,Restaurant,"(-97.6728573, 29.8860537)",Caldwell
3267,Restaurant,"(-97.6477194, 29.681606)",Caldwell
3268,Restaurant,"(-97.6471455, 29.6802497)",Caldwell
3269,Restaurant,"(-97.642957, 29.6797873)",Caldwell
3270,Restaurant,"(-97.6481243, 29.6816411)",Caldwell
3271,Restaurant,"(-97.6709354, 29.8835555)",Caldwell
3272,Restaurant,"(-97.66915207459509, 29.870253755801066)",Caldwell
3273,Restaurant,"(-97.67188474856536, 29.889885656216688)",Caldwell
3274,Restaurant,"(-97.66222396429231, 29.874132961288403)",Caldwell
3275,Restaurant,"(-97.6476176, 29.6772295)",Caldwell
3276,Restaurant,"(-97.643738, 29.6798843)",Caldwell
3277,Restaurant,"(-97.6399876, 29.6793071)",Caldwell
3278,Restaurant,"(-97.592358, 29.653731)",Caldwell
3279,Restaurant,"(-97.66935479140847, 29.871891404327638)",Caldwell
3280,Restaurant,"(-97.66935795587995, 29.872602441172518)",Caldwell
3281,Restaurant,"(-97.66830407741924, 29.869573979724166)",Caldwell
3282,Fire_station,"(-97.6501242, 29.6800528)",Caldwell
3283,Fire_station,"(-97.39680341335833, 29.823639943364775)",Caldwell
3284,Hospital,"(-96.63225458142163, 28.62038123709674)",Calhoun
3285,Restaurant,"(-96.634236, 28.6244952)",Calhoun
3286,Restaurant,"(-96.6311578, 28.6116895)",Calhoun
3287,Restaurant,"(-96.6379986, 28.623421)",Calhoun
3288,Restaurant,"(-96.6367479, 28.6228083)",Calhoun
3289,Restaurant,"(-96.6350486, 28.6240179)",Calhoun
3290,Restaurant,"(-96.639391, 28.6195347)",Calhoun
3291,Restaurant,"(-96.6397745, 28.6191651)",Calhoun
3292,Restaurant,"(-96.63717461543281, 28.622647695250997)",Calhoun
3293,Restaurant,"(-96.62797928781299, 28.634853504047815)",Calhoun
3294,Fire_station,"(-96.7103788, 28.4113331)",Calhoun
3295,Fire_station,"(-96.6347692, 28.6034745)",Calhoun
3296,Fire_station,"(-96.6276408, 28.6160325)",Calhoun
3297,Fire_station,"(-96.63174872015426, 28.631067727704735)",Calhoun
3298,Fire_station,"(-96.4094394, 28.4465475)",Calhoun
3299,Fire_station,"(-96.5432059, 28.5598005)",Calhoun
4905,Hospital,"(-98.1027419, 29.7292694)",Comal
4906,Hospital,"(-98.0952345, 29.735156)",Comal
4907,Hospital,"(-98.06966601994299, 29.72064795110719)",Comal
4908,Hospital,"(-98.12348595985895, 29.71549493867218)",Comal
4909,Parking,"(-98.07354426127544, 29.718595090514526)",Comal
4910,Parking,"(-98.07352480779872, 29.71632069965535)",Comal
4911,Restaurant,"(-98.1016958, 29.7399266)",Comal
4912,Restaurant,"(-98.1051339, 29.7380541)",Comal
4913,Restaurant,"(-98.2730016, 29.8437988)",Comal
4914,Restaurant,"(-98.207509, 29.9079093)",Comal
4915,Restaurant,"(-98.2153303, 29.914819)",Comal
4916,Restaurant,"(-98.2160706, 29.9145958)",Comal
4917,Restaurant,"(-98.2148582, 29.9142982)",Comal
4918,Restaurant,"(-98.214354, 29.9137961)",Comal
4919,Restaurant,"(-98.1271647, 29.7004327)",Comal
4920,Restaurant,"(-98.074419, 29.7291741)",Comal
4921,Restaurant,"(-98.0764824, 29.7298597)",Comal
4922,Restaurant,"(-98.0900946, 29.6970277)",Comal
4923,Restaurant,"(-98.4054851, 29.84412)",Comal
4924,Restaurant,"(-98.429173, 29.7990951)",Comal
4925,Restaurant,"(-98.119195, 29.7087815)",Comal
4926,Restaurant,"(-98.1185418, 29.7085498)",Comal
4927,Restaurant,"(-98.0799915, 29.6930407)",Comal
4928,Restaurant,"(-98.12582978903852, 29.70242413882446)",Comal
4929,Restaurant,"(-98.12339638120919, 29.701734928262905)",Comal
4930,Restaurant,"(-98.12321615012007, 29.70230850007644)",Comal
4931,Restaurant,"(-98.12308076767755, 29.702217662203278)",Comal
4932,Restaurant,"(-98.23397797854145, 29.900664903434535)",Comal
4933,Restaurant,"(-98.07533515, 29.730049200000003)",Comal
4934,Restaurant,"(-98.09125065557778, 29.700211620044566)",Comal
4935,Restaurant,"(-98.104351908122, 29.738749890711777)",Comal
4936,Restaurant,"(-98.07583396575272, 29.727526819200843)",Comal
4937,Restaurant,"(-98.07577404740266, 29.72965694956701)",Comal
4938,Restaurant,"(-98.0752110030721, 29.72918786932287)",Comal
4939,Restaurant,"(-98.07661330783252, 29.726809411486975)",Comal
4940,Restaurant,"(-98.07014154298378, 29.716956151007984)",Comal
4941,Restaurant,"(-98.0989938747359, 29.697221812187117)",Comal
4942,Restaurant,"(-98.09831255170265, 29.697626893446156)",Comal
4943,Restaurant,"(-98.09705994485977, 29.698503436837104)",Comal
4944,Restaurant,"(-98.09738330475514, 29.69930140278478)",Comal
4945,Restaurant,"(-98.09683141588148, 29.700526411017965)",Comal
4946,Restaurant,"(-98.0955860038651, 29.69742282249761)",Comal
4947,Restaurant,"(-98.15964815881512, 29.71696234809996)",Comal
4948,Restaurant,"(-98.14242625063522, 29.703145216831757)",Comal
4949,Restaurant,"(-98.10805199480787, 29.691133324633)",Comal
4950,Restaurant,"(-98.09238795, 29.70029145)",Comal
4951,Restaurant,"(-98.09078932305266, 29.702758344499493)",Comal
4952,Restaurant,"(-98.0904030772549, 29.703597824218544)",Comal
4953,Restaurant,"(-98.41991738578376, 29.80335668367988)",Comal
4954,Restaurant,"(-98.12627436912544, 29.702824178686313)",Comal
4955,Restaurant,"(-98.40867462519688, 29.87667169540161)",Comal
4956,Restaurant,"(-98.41874571757148, 29.820739059844698)",Comal
4957,Restaurant,"(-98.27386995000397, 29.840051642652476)",Comal
4958,Restaurant,"(-98.10263264554004, 29.71737068355523)",Comal
4959,Restaurant,"(-98.10279778973589, 29.695583081864193)",Comal
4960,Restaurant,"(-98.17606686919558, 29.86707150895574)",Comal
4961,Restaurant,"(-98.07523923345805, 29.727996198953704)",Comal
4962,Restaurant,"(-98.1234743237213, 29.702416848046582)",Comal
4963,Restaurant,"(-98.1236507013477, 29.704518618947105)",Comal
4964,Restaurant,"(-98.12230094432498, 29.70202960663672)",Comal
4965,Restaurant,"(-98.15216315776036, 29.785411454836822)",Comal
4966,Restaurant,"(-98.11871630366534, 29.707985783710857)",Comal
4967,Restaurant,"(-98.10489814540925, 29.720555156056584)",Comal
4968,Restaurant,"(-98.10478250364511, 29.736992253667427)",Comal
4969,Restaurant,"(-98.10253243440303, 29.73558180657083)",Comal
4970,Restaurant,"(-98.09744152863131, 29.702097163071826)",Comal
4971,Restaurant,"(-98.12435922960202, 29.70079307836932)",Comal
4972,Restaurant,"(-98.10362455, 29.696334099999998)",Comal
4973,Restaurant,"(-98.10378356961039, 29.69656182516597)",Comal
4974,Restaurant,"(-98.10335936464982, 29.697119707420402)",Comal
4975,Restaurant,"(-98.09778370226374, 29.7231033413647)",Comal
4976,Restaurant,"(-98.10299700799273, 29.719948290402407)",Comal
4977,Restaurant,"(-98.10199159753087, 29.72091141529545)",Comal
4978,Restaurant,"(-98.10115500197735, 29.72146921012057)",Comal
4979,Restaurant,"(-98.13467675574232, 29.682430803080443)",Comal
4980,Restaurant,"(-98.11002790453587, 29.690250668603113)",Comal
4981,Restaurant,"(-98.11009609999998, 29.690381050000003)",Comal
4982,Restaurant,"(-98.12604376765228, 29.70034914331574)",Comal
4983,Restaurant,"(-98.12502280832635, 29.70128758973077)",Comal
4984,Restaurant,"(-98.1373899071177, 29.69937129605074)",Comal
4985,Restaurant,"(-98.05142506562841, 29.787369403246057)",Comal
4986,Restaurant,"(-98.09919386026445, 29.69703406239029)",Comal
4987,Restaurant,"(-98.09702033921755, 29.700297860180065)",Comal
4988,Restaurant,"(-98.14126807582157, 29.703503209768034)",Comal
4989,Restaurant,"(-98.09123628707255, 29.702069579034163)",Comal
4990,Restaurant,"(-98.09079466779332, 29.702763592973586)",Comal
4991,Restaurant,"(-98.4093029, 29.8507987)",Comal
4992,Restaurant,"(-98.0765979, 29.7288891)",Comal
4993,Restaurant,"(-98.0891236, 29.6964359)",Comal
4994,Restaurant,"(-98.1621956, 29.7165375)",Comal
4995,Restaurant,"(-98.078692, 29.7303988)",Comal
4996,Restaurant,"(-98.0797994, 29.7320437)",Comal
4997,Restaurant,"(-98.0902011, 29.697998)",Comal
4998,Restaurant,"(-98.4211482, 29.7981943)",Comal
4999,Restaurant,"(-98.4312673, 29.7964552)",Comal
5000,Restaurant,"(-98.4207189, 29.7991253)",Comal
5001,Restaurant,"(-98.427482, 29.7968026)",Comal
5002,Restaurant,"(-98.1252614, 29.6850165)",Comal
5003,Restaurant,"(-98.1114153, 29.6899142)",Comal
5004,Restaurant,"(-98.1114348, 29.6900041)",Comal
5005,Restaurant,"(-98.128653, 29.6862492)",Comal
5006,Restaurant,"(-98.16031734999999, 29.71606015)",Comal
5007,Restaurant,"(-98.11090054140494, 29.690057364774546)",Comal
5008,Restaurant,"(-98.07971085000003, 29.729662100000006)",Comal
5009,Restaurant,"(-98.15951827835978, 29.715174790993707)",Comal
5010,Restaurant,"(-98.12500365975363, 29.6845306204152)",Comal
5011,Restaurant,"(-98.12495514999999, 29.6851962)",Comal
5012,Restaurant,"(-98.12486598228895, 29.684130432180282)",Comal
5013,Restaurant,"(-98.1330636727474, 29.683836038513757)",Comal
5014,Restaurant,"(-98.3357561458112, 29.694759606912793)",Comal
5015,Restaurant,"(-98.07520615000001, 29.726945549999993)",Comal
5016,Restaurant,"(-98.07620582037302, 29.727878237247385)",Comal
5017,Restaurant,"(-98.0765686618377, 29.728149513358936)",Comal
5018,Restaurant,"(-98.09419968167207, 29.70111612518681)",Comal
5019,Restaurant,"(-98.09473216615262, 29.701575977329217)",Comal
5020,Restaurant,"(-98.09507490108331, 29.701821250530433)",Comal
5021,Restaurant,"(-98.09532478997743, 29.703089782377475)",Comal
5022,Restaurant,"(-98.12694985353768, 29.684884621070843)",Comal
5023,Restaurant,"(-98.12956886699011, 29.684561539112334)",Comal
5024,Restaurant,"(-98.1255472, 29.686766950000003)",Comal
5025,Restaurant,"(-98.12602035854292, 29.687162304834004)",Comal
5026,Restaurant,"(-98.12540911920762, 29.683374256945896)",Comal
5027,Restaurant,"(-98.12717596499735, 29.686523193205403)",Comal
5028,Restaurant,"(-98.15581650819698, 29.67536776534124)",Comal
5029,Restaurant,"(-98.15589235102108, 29.67489376756758)",Comal
5030,Restaurant,"(-98.15994626637737, 29.715615950818844)",Comal
5031,Restaurant,"(-98.16229546890824, 29.71777055664615)",Comal
5032,Restaurant,"(-98.10886322411025, 29.690514149809005)",Comal
5033,Restaurant,"(-98.09204741891143, 29.700849365385984)",Comal
5034,Restaurant,"(-98.42194079991684, 29.798352841301035)",Comal
5035,Restaurant,"(-98.421509027172, 29.798296914773662)",Comal
5036,Restaurant,"(-98.41952338463275, 29.800601472917506)",Comal
5037,Restaurant,"(-98.41918552019523, 29.801443653115058)",Comal
5038,Restaurant,"(-98.42920952386169, 29.797807063465022)",Comal
5039,Restaurant,"(-98.43756495338906, 29.799180065038957)",Comal
5040,Restaurant,"(-98.42860870167237, 29.797942820585916)",Comal
5041,Restaurant,"(-98.48623632379207, 29.800155122629175)",Comal
5042,Restaurant,"(-98.27452561526505, 29.844967572984945)",Comal
5043,Restaurant,"(-98.24009993251507, 29.624215276567067)",Comal
5044,Restaurant,"(-98.10392775592766, 29.71611877948523)",Comal
5045,Restaurant,"(-98.10237301136793, 29.714144677537824)",Comal
